Date,Time,Channel,User,SensorID,Sensor_Name,delta_t,Time_Unit,Value,O2_Unit,Mode,Phase,Phase_Unit,Amplitude,Amplitude_Unit,Temp,Temp_Unit,Pressure,Pressure_Unit,Salinity,Salinity_Unit,Error,Cal0,Cal0_Unit,T0,T0_Unit,O2Cal2nd,O2_Unit,Cal2nd,Cal2nd_Unit,T2nd,T2nd_Unit,CalPressure,CalPressure_Unit,f1,dPhi1,dkSv1,dPhi2,dkSv2,m,Cal_Mode,SignalLEDCurrent,User_Signal_Intensity,ReferenceLEDCurrent,Reference_Amplitude,Device_Serial,FwVersion,SwVersion,Sensor_Type,BatchID,Calibration_Date,Sensor_Lot,PreSens_Calibr,Battery_Voltage,Battery_Voltage_Unit
03/06/2019,10:08:53,4,default,632018108,Oxy_CH11,0,min,201.954,µmol/L,Humid,24.442,deg,97271,µV,19.047,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957988.37,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:54,4,default,632018108,Oxy_CH11,0.022,min,201.784,µmol/L,Humid,24.446,deg,97265,µV,19.064,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957894.36,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:55,4,default,632018108,Oxy_CH11,0.039,min,201.738,µmol/L,Humid,24.451,deg,97251,µV,19.058,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957815.75,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:56,4,default,632018108,Oxy_CH11,0.055,min,201.789,µmol/L,Humid,24.452,deg,97255,µV,19.046,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957821.15,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:57,4,default,632018108,Oxy_CH11,0.072,min,201.659,µmol/L,Humid,24.457,deg,97258,µV,19.054,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957773.53,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:58,4,default,632018108,Oxy_CH11,0.089,min,201.675,µmol/L,Humid,24.459,deg,97259,µV,19.046,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957756.01,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:08:59,4,default,632018108,Oxy_CH11,0.105,min,201.643,µmol/L,Humid,24.461,deg,97258,µV,19.046,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957733.81,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:00,4,default,632018108,Oxy_CH11,0.122,min,201.642,µmol/L,Humid,24.463,deg,97255,µV,19.041,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957723.39,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:01,4,default,632018108,Oxy_CH11,0.138,min,201.65,µmol/L,Humid,24.465,deg,97266,µV,19.034,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957710.49,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:02,4,default,632018108,Oxy_CH11,0.155,min,201.542,µmol/L,Humid,24.465,deg,97269,µV,19.052,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957684.73,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:03,4,default,632018108,Oxy_CH11,0.172,min,201.456,µmol/L,Humid,24.469,deg,97274,µV,19.055,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957698.89,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:04,4,default,632018108,Oxy_CH11,0.189,min,201.465,µmol/L,Humid,24.473,deg,97276,µV,19.043,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957668.92,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:05,4,default,632018108,Oxy_CH11,0.205,min,201.475,µmol/L,Humid,24.472,deg,97275,µV,19.044,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957655.25,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:06,4,default,632018108,Oxy_CH11,0.222,min,201.381,µmol/L,Humid,24.479,deg,97283,µV,19.04,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957648.5,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:07,4,default,632018108,Oxy_CH11,0.239,min,201.456,µmol/L,Humid,24.475,deg,97288,µV,19.039,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957658.71,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:08,4,default,632018108,Oxy_CH11,0.255,min,201.377,µmol/L,Humid,24.479,deg,97300,µV,19.041,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957629.26,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:09,4,default,632018108,Oxy_CH11,0.272,min,201.244,µmol/L,Humid,24.482,deg,97287,µV,19.055,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957615.07,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:10,4,default,632018108,Oxy_CH11,0.288,min,201.271,µmol/L,Humid,24.481,deg,97291,µV,19.053,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957617.76,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:11,4,default,632018108,Oxy_CH11,0.305,min,201.129,µmol/L,Humid,24.487,deg,97298,µV,19.06,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957644.35,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:12,4,default,632018108,Oxy_CH11,0.322,min,201.143,µmol/L,Humid,24.486,deg,97314,µV,19.061,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957638.93,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:13,4,default,632018108,Oxy_CH11,0.339,min,201.26,µmol/L,Humid,24.486,deg,97308,µV,19.041,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957617.66,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:14,4,default,632018108,Oxy_CH11,0.355,min,201.123,µmol/L,Humid,24.49,deg,97317,µV,19.053,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957610.64,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:15,4,default,632018108,Oxy_CH11,0.372,min,201.212,µmol/L,Humid,24.488,deg,97314,µV,19.043,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957576.65,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:16,4,default,632018108,Oxy_CH11,0.388,min,201.114,µmol/L,Humid,24.492,deg,97321,µV,19.049,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957601.19,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:17,4,default,632018108,Oxy_CH11,0.405,min,201.034,µmol/L,Humid,24.495,deg,97319,µV,19.054,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957578.81,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
03/06/2019,10:09:18,4,default,632018108,Oxy_CH11,0.422,min,200.983,µmol/L,Humid,24.496,deg,97323,µV,19.06,°C,1010,hPa,34.1,pmil,16,55.8,deg,20,°C,100,%a.s.,22.88,deg,20,°C,977,hPa,0.861,-0.02617,0.00035,0,0,13.56,Humid,25.03,0,46,957563.49,SABD0000000001,AAV1.0.0.11,1.1.2.0,PSt7-10,170328-027,3/18/2018 3:43:49 AM,0000-00,0,no battery,V
